Year,COUNTY,ENROLLMENT,DTP#,cnty_vac_rate
2007,VENTURA,11071.0,10392.0,93.86685936229789
2007,YOLO,2391.0,2272.0,95.02300292764534
2007,YUBA,1133.0,1045.0,92.23300970873787
2008,ALAMEDA,17475.0,16313.0,93.35050071530759
2008,AMADOR,334.0,315.0,94.311377245509
2008,BUTTE,2494.0,2316.0,92.86287089013634
2008,CALAVERAS,365.0,305.0,83.56164383561644
2008,COLUSA,360.0,352.0,97.77777777777777
2008,CONTRA COSTA,14066.0,13321.0,94.70354045215413
2008,DEL NORTE,315.0,297.0,94.28571428571428
2008,EL DORADO,2188.0,1957.0,89.44241316270566
2008,FRESNO,15570.0,14799.0,95.04816955684008
2008,GLENN,430.0,421.0,97.90697674418605
2008,HUMBOLDT,1351.0,1071.0,79.27461139896373
2008,IMPERIAL,2877.0,2798.0,97.25408411539799
2008,INYO,190.0,182.0,95.78947368421052
2008,KERN,13346.0,12399.0,92.90424097107748
2008,KINGS,2351.0,2289.0,97.3628243300723
2008,LAKE,541.0,486.0,89.83364140480592
2008,LASSEN,321.0,284.0,88.47352024922118
2008,LOS ANGELES,123892.0,115806.0,93.47334775449585
2008,LPINE,12.0,11.0,91.66666666666666
2008,MADERA,2335.0,2245.0,96.1456102783726
2008,MARIN,3082.0,2721.0,88.2868267358858
2008,MARIPOSA,129.0,109.0,84.49612403100775
2008,MENDOCINO,1002.0,886.0,88.42315369261478
2008,MERCED,4307.0,4129.0,95.86719294172278
2008,MODOC,119.0,112.0,94.11764705882352
2008,MONO,114.0,113.0,99.12280701754386
2008,MONTEREY,6287.0,5996.0,95.37140130427866
2008,NAPA,1780.0,1692.0,95.0561797752809
2008,NEVADA,758.0,621.0,81.92612137203166
2008,ORANGE,41019.0,37983.0,92.59855189058729
2008,PLACER,4345.0,3928.0,90.40276179516687
2008,PLUMAS,247.0,221.0,89.47368421052632
2008,RIVERSIDE,31390.0,30143.0,96.02739726027397
2008,SACRAMENTO,18570.0,16695.0,89.90306946688207
2008,SAN BENITO,862.0,817.0,94.77958236658934
2008,SAN BERNARDINO,30763.0,29393.0,95.5465981861327
2008,SAN DIEGO,40384.0,38216.0,94.63153724247226
2008,SAN FRANCISCO,6208.0,5782.0,93.13788659793815
2008,SAN JOAQUIN,10610.0,10217.0,96.29594721960414
2008,SAN LUIS OBISPO,2693.0,2445.0,90.79093947270702
2008,SAN MATEO,8996.0,8269.0,91.91863050244552
2008,SANTA BARBARA,5406.0,5101.0,94.35812060673327
2008,SANTA CLARA,25078.0,24106.0,96.12409283036925
2008,SANTA CRUZ,2887.0,2522.0,87.35711811569102
2008,SHASTA,2118.0,1850.0,87.34655335221908
2008,SIERRA,30.0,28.0,93.33333333333333
2008,SISKIYOU,425.0,338.0,79.52941176470588
2008,SOLANO,5203.0,5033.0,96.73265423793966
2008,SONOMA,5917.0,5277.0,89.18370796011492
2008,STANISLAUS,8051.0,7684.0,95.4415600546516
2008,SUTTER,1632.0,1511.0,92.5857843137255
2008,TEHAMA,906.0,851.0,93.92935982339957
2008,TRINITY,117.0,99.0,84.61538461538461
2008,TULARE,8173.0,7949.0,97.2592683225254
2008,TUOLUMNE,519.0,416.0,80.15414258188824
2008,VENTURA,11551.0,10603.0,91.79291836204658
2008,YOLO,2441.0,2259.0,92.5440393281442
2008,YUBA,1153.0,1072.0,92.9748482220295
2009,ALAMEDA,17933.0,16747.0,93.38649417275414
2009,AMADOR,324.0,305.0,94.1358024691358
2009,BUTTE,2503.0,2272.0,90.77107471034759
2009,CALAVERAS,385.0,312.0,81.03896103896105
2009,COLUSA,372.0,369.0,99.19354838709677
2009,CONTRA COSTA,13786.0,13007.0,94.34933991005367
2009,DEL NORTE,299.0,272.0,90.96989966555184
2009,EL DORADO,2187.0,1966.0,89.89483310470965
2009,FRESNO,14810.0,14082.0,95.08440243079
2009,GLENN,390.0,379.0,97.17948717948718
2009,HUMBOLDT,1354.0,1087.0,80.28064992614475
2009,IMPERIAL,2656.0,2536.0,95.48192771084338
2009,INYO,209.0,206.0,98.56459330143541
2009,KERN,13515.0,12644.0,93.55530891601924
2009,KINGS,2153.0,2080.0,96.60938225731537
2009,LAKE,753.0,662.0,87.91500664010624
2009,LASSEN,314.0,270.0,85.98726114649682
2009,LOS ANGELES,118829.0,109951.0,92.52875981452338
2009,LPINE,12.0,11.0,91.66666666666666
2009,MADERA,2190.0,2106.0,96.16438356164385
2009,MARIN,3204.0,2778.0,86.70411985018727
2009,MARIPOSA,132.0,124.0,93.93939393939394
2009,MENDOCINO,967.0,843.0,87.17683557394002
2009,MERCED,4009.0,3881.0,96.80718383636817
2009,MODOC,118.0,109.0,92.37288135593221
2009,MONO,139.0,136.0,97.84172661870504
2009,MONTEREY,6219.0,5894.0,94.77407943399261
2009,NAPA,1718.0,1655.0,96.33294528521536
2009,NEVADA,718.0,558.0,77.71587743732591
2009,ORANGE,40541.0,37236.0,91.84775905873067
2009,PLACER,5182.0,4704.0,90.775762253956
2009,PLUMAS,172.0,143.0,83.13953488372093
2009,RIVERSIDE,31624.0,30205.0,95.51290159372628
2009,SACRAMENTO,19292.0,16989.0,88.06240928882438
2009,SAN BENITO,827.0,803.0,97.09794437726723
2009,SAN BERNARDINO,30854.0,29540.0,95.74123290335127
2009,SAN DIEGO,40454.0,37858.0,93.58283482473921
2009,SAN FRANCISCO,6598.0,6163.0,93.40709305850258
2009,SAN JOAQUIN,11041.0,10583.0,95.85182501585001
2009,SAN LUIS OBISPO,2747.0,2494.0,90.78995267564616
2009,SAN MATEO,9160.0,8379.0,91.47379912663756
2009,SANTA BARBARA,5721.0,5382.0,94.0744625065548
2009,SANTA CLARA,24794.0,23709.0,95.62394127611519
2009,SANTA CRUZ,3342.0,2882.0,86.23578695391981
2009,SHASTA,2114.0,1832.0,86.66035950804162
2009,SIERRA,22.0,17.0,77.27272727272727
2009,SISKIYOU,400.0,342.0,85.5
2009,SOLANO,5208.0,4990.0,95.81413210445469
2009,SONOMA,5713.0,5120.0,89.62016453702083
2009,STANISLAUS,8093.0,7704.0,95.19337699246262
2009,SUTTER,1475.0,1409.0,95.52542372881356
2009,TEHAMA,864.0,827.0,95.7175925925926
2009,TRINITY,61.0,56.0,91.80327868852459
2009,TULARE,7442.0,7190.0,96.61381349099705
2009,TUOLUMNE,473.0,366.0,77.3784355179704
2009,VENTURA,11683.0,10690.0,91.50047076949413
2009,YOLO,2380.0,2257.0,94.83193277310924
2009,YUBA,1178.0,1094.0,92.86926994906621
2010,ALAMEDA,17721.0,16559.0,93.44280796794763
2010,AMADOR,311.0,298.0,95.81993569131832
2010,BUTTE,2497.0,2252.0,90.18822587104526
2010,CALAVERAS,394.0,311.0,78.93401015228426
2010,COLUSA,369.0,360.0,97.5609756097561
2010,CONTRA COSTA,13868.0,13038.0,94.01499855783098
2010,DEL NORTE,309.0,284.0,91.9093851132686
2010,EL DORADO,2512.0,2189.0,87.14171974522293
2010,FRESNO,15689.0,15147.0,96.54535024539487
2010,GLENN,464.0,449.0,96.76724137931035
2010,HUMBOLDT,1458.0,1160.0,79.56104252400549
2010,IMPERIAL,2880.0,2767.0,96.07638888888889
2010,INYO,199.0,194.0,97.48743718592965
2010,KERN,14406.0,13204.0,91.65625433847008
2010,KINGS,2612.0,2547.0,97.5114854517611
2010,LAKE,751.0,689.0,91.74434087882824
2010,LASSEN,292.0,266.0,91.0958904109589
2010,LOS ANGELES,122736.0,113986.0,92.87087733020468
2010,LPINE,13.0,13.0,100.0
2010,MADERA,2280.0,2204.0,96.66666666666667
2010,MARIN,3270.0,2832.0,86.60550458715596
2010,MARIPOSA,293.0,242.0,82.5938566552901
2010,MENDOCINO,1087.0,936.0,86.10855565777369
2010,MERCED,4478.0,4293.0,95.86869138008039
2010,MODOC,114.0,108.0,94.73684210526315
2010,MONO,145.0,140.0,96.55172413793103
2010,MONTEREY,6585.0,6277.0,95.32270311313592
2010,NAPA,1700.0,1610.0,94.70588235294117
2010,NEVADA,758.0,583.0,76.91292875989446
2010,ORANGE,41113.0,37784.0,91.90280446574076
2010,PLACER,5289.0,4838.0,91.47286821705426
2010,PLUMAS,162.0,145.0,89.50617283950618
2010,RIVERSIDE,31953.0,30538.0,95.57162081807655
2010,SACRAMENTO,19216.0,16915.0,88.02560366361367
2010,SAN BENITO,855.0,825.0,96.49122807017544
2010,SAN BERNARDINO,31718.0,30287.0,95.48836622737878
2010,SAN DIEGO,41492.0,38763.0,93.42282849705967
2010,SAN FRANCISCO,6516.0,5937.0,91.11418047882137
2010,SAN JOAQUIN,10997.0,10635.0,96.70819314358461
2010,SAN LUIS OBISPO,2659.0,2387.0,89.77059044753666
2010,SAN MATEO,9110.0,8337.0,91.51481888035127
2010,SANTA BARBARA,5901.0,5589.0,94.71276054905948
2010,SANTA CLARA,25329.0,24195.0,95.52291839393581
2010,SANTA CRUZ,3416.0,2911.0,85.21662763466043
2010,SHASTA,2078.0,1764.0,84.8893166506256
2010,SIERRA,28.0,26.0,92.85714285714286
2010,SISKIYOU,452.0,377.0,83.4070796460177
2010,SOLANO,5183.0,4994.0,96.35346324522477
2010,SONOMA,5915.0,5362.0,90.6508875739645
2010,STANISLAUS,8457.0,8066.0,95.37661109140357
2010,SUTTER,1729.0,1574.0,91.03528050896472
2010,TEHAMA,988.0,928.0,93.92712550607287
2010,TRINITY,116.0,95.0,81.89655172413794
2010,TULARE,8323.0,8107.0,97.4047819295927
2010,TUOLUMNE,435.0,347.0,79.77011494252874
2010,VENTURA,11830.0,10835.0,91.58918005071851
2010,YOLO,2423.0,2229.0,91.99339661576558
2010,YUBA,1214.0,1091.0,89.86820428336078
2011,ALAMEDA,19576.0,18235.0,93.14977523498162
2011,ALPINE,12.0,12.0,100.0
2011,AMADOR,315.0,285.0,90.47619047619048
2011,BUTTE,2562.0,2305.0,89.9687743950039
2011,CALAVERAS,392.0,318.0,81.12244897959184
2011,COLUSA,383.0,378.0,98.69451697127938
2011,CONTRA COSTA,14357.0,13680.0,95.2845301943303
2011,DEL NORTE,361.0,316.0,87.53462603878116
2011,EL DORADO,2550.0,2274.0,89.17647058823529
2011,FRESNO,16460.0,15725.0,95.53462940461725
2011,GLENN,475.0,461.0,97.05263157894737
2011,HUMBOLDT,1479.0,1179.0,79.71602434077079
2011,IMPERIAL,2740.0,2650.0,96.71532846715328
2011,INYO,226.0,222.0,98.23008849557522
2011,KERN,15067.0,14234.0,94.47136125306962
2011,KINGS,2567.0,2465.0,96.02649006622516
2011,LAKE,716.0,638.0,89.10614525139665
2011,LASSEN,329.0,288.0,87.53799392097264
2011,LOS ANGELES,129954.0,119957.0,92.3072779598935
2011,MADERA,2564.0,2429.0,94.73478939157566
2011,MARIN,3313.0,2738.0,82.64412918804709
2011,MARIPOSA,149.0,131.0,87.91946308724832
2011,MENDOCINO,1036.0,890.0,85.9073359073359
2011,MERCED,4762.0,4605.0,96.70306593868123
2011,MODOC,122.0,99.0,81.14754098360656
2011,MONO,130.0,128.0,98.46153846153847
2011,MONTEREY,6814.0,6480.0,95.0983269738773
2011,NAPA,1758.0,1659.0,94.36860068259386
2011,NEVADA,738.0,540.0,73.17073170731707
2011,ORANGE,41693.0,38352.0,91.98666442808145
2011,PLACER,5280.0,4663.0,88.31439393939394
2011,PLUMAS,182.0,167.0,91.75824175824175
2011,RIVERSIDE,33079.0,31470.0,95.1358868164092
2011,SACRAMENTO,20108.0,17471.0,86.88581659041178
2011,SAN BENITO,906.0,880.0,97.13024282560706
2011,SAN BERNARDINO,32677.0,31192.0,95.45551917250665
2011,SAN DIEGO,42967.0,40043.0,93.19477738729722
2011,SAN FRANCISCO,6698.0,6087.0,90.87787399223649
2011,SAN JOAQUIN,11246.0,10960.0,97.4568735550418
2011,SAN LUIS OBISPO,2776.0,2482.0,89.4092219020173
2011,SAN MATEO,9345.0,8708.0,93.18352059925094
2011,SANTA BARBARA,5734.0,5444.0,94.9424485524939
2011,SANTA CLARA,26044.0,24948.0,95.7917370603594
2011,SANTA CRUZ,3579.0,3104.0,86.72813635093601
2011,SHASTA,2197.0,1849.0,84.16021847974511
2011,SIERRA,25.0,24.0,96.0
2011,SISKIYOU,435.0,370.0,85.0574712643678
2011,SOLANO,5267.0,5055.0,95.97493829504462
2011,SONOMA,6023.0,5513.0,91.53245890752116
2011,STANISLAUS,8570.0,8113.0,94.66744457409568
2011,SUTTER,1683.0,1535.0,91.20617944147355
2011,TEHAMA,910.0,869.0,95.4945054945055
2011,TRINITY,81.0,68.0,83.9506172839506
2011,TULARE,8529.0,8264.0,96.89295345292531
2011,TUOLUMNE,494.0,398.0,80.5668016194332
2011,VENTURA,12111.0,11075.0,91.44579308067047
2011,YOLO,2568.0,2420.0,94.2367601246106
2011,YUBA,1222.0,1116.0,91.32569558101473
2012,ALAMEDA,19286.0,17463.0,90.54754744374158
2012,ALPINE,19.0,16.0,84.21052631578947
2012,AMADOR,282.0,256.0,90.78014184397163
2012,BUTTE,2625.0,2374.0,90.43809523809524
2012,CALAVERAS,395.0,315.0,79.74683544303798
2012,COLUSA,399.0,390.0,97.74436090225564
2012,CONTRA COSTA,14583.0,13852.0,94.98731399574848
2012,DEL NORTE,286.0,252.0,88.11188811188812
2012,EL DORADO,2427.0,2145.0,88.38071693448703
2012,FRESNO,17232.0,16465.0,95.54897864438254
2012,GLENN,378.0,370.0,97.88359788359789
2012,HUMBOLDT,1505.0,1215.0,80.73089700996677
2012,IMPERIAL,2720.0,2618.0,96.25
2012,INYO,207.0,201.0,97.10144927536231
2012,KERN,15722.0,14993.0,95.36318534537591
2012,KINGS,2500.0,2443.0,97.72
2012,LAKE,720.0,641.0,89.02777777777777
2012,LASSEN,345.0,295.0,85.5072463768116
2012,LOS ANGELES,131102.0,119678.0,91.28617412396454
2012,MADERA,2536.0,2405.0,94.83438485804416
2012,MARIN,3389.0,2910.0,85.86603717910887
2012,MARIPOSA,115.0,96.0,83.47826086956522
2012,MENDOCINO,1079.0,921.0,85.35681186283595
2012,MERCED,4743.0,4565.0,96.24710099093402
2012,MODOC,109.0,102.0,93.57798165137615
2012,MONO,136.0,128.0,94.11764705882352
2012,MONTEREY,6620.0,6277.0,94.81873111782477
2012,NAPA,1681.0,1592.0,94.70553242117788
2012,NEVADA,827.0,582.0,70.37484885126965
2012,ORANGE,42260.0,38929.0,92.11784193090394
2012,PLACER,5530.0,4821.0,87.17902350813743
2012,PLUMAS,194.0,174.0,89.69072164948454
2012,RIVERSIDE,33961.0,32292.0,95.08553929507376
2012,SACRAMENTO,19520.0,17015.0,87.16700819672131
2012,SAN BENITO,890.0,865.0,97.19101123595506
2012,SAN BERNARDINO,31972.0,30483.0,95.34279994995622
2012,SAN DIEGO,42433.0,39247.0,92.49169278627484
2012,SAN FRANCISCO,6641.0,6068.0,91.37178135822919
2012,SAN JOAQUIN,11139.0,10846.0,97.36960229823144
2012,SAN LUIS OBISPO,3000.0,2689.0,89.63333333333333
2012,SAN MATEO,9489.0,8929.0,94.09842976077563
2012,SANTA BARBARA,5958.0,5550.0,93.15206445115811
2012,SANTA CLARA,24734.0,23531.0,95.13624969677366
2012,SANTA CRUZ,3527.0,3020.0,85.62517720442303
2012,SHASTA,2103.0,1763.0,83.83262006657156
2012,SIERRA,18.0,18.0,100.0
2012,SISKIYOU,457.0,386.0,84.46389496717724
2012,SOLANO,5373.0,5130.0,95.47738693467338
2012,SONOMA,6523.0,5936.0,91.00107312586233
2012,STANISLAUS,8489.0,8012.0,94.38096359995288
2012,SUTTER,1651.0,1468.0,88.91580860084797
2012,TEHAMA,892.0,838.0,93.94618834080718
2012,TRINITY,91.0,73.0,80.21978021978022
2012,TULARE,8640.0,8291.0,95.96064814814815
2012,TUOLUMNE,446.0,352.0,78.9237668161435
2012,VENTURA,12000.0,10963.0,91.35833333333333
2012,YOLO,2406.0,2249.0,93.47464671654197
2012,YUBA,1231.0,1110.0,90.1705930138099
2013,ALAMEDA,19633.0,17948.0,91.4175113329598
2013,ALPINE,12.0,10.0,83.33333333333334
2013,AMADOR,291.0,245.0,84.19243986254295
2013,BUTTE,2661.0,2352.0,88.38782412626833
2013,CALAVERAS,443.0,349.0,78.78103837471784
2013,COLUSA,426.0,422.0,99.06103286384976
2013,CONTRA COSTA,14786.0,14067.0,95.1372920330042
2013,DEL NORTE,316.0,278.0,87.9746835443038
2013,EL DORADO,2190.0,1847.0,84.337899543379
2013,FRESNO,17749.0,16859.0,94.98563299340807
2013,GLENN,488.0,474.0,97.1311475409836
2013,HUMBOLDT,1539.0,1206.0,78.3625730994152
2013,IMPERIAL,2939.0,2848.0,96.9037087444709
2013,INYO,188.0,182.0,96.80851063829788
2013,KERN,16145.0,15187.0,94.06627438835554
2013,KINGS,2753.0,2694.0,97.85688339992736
2013,LAKE,813.0,720.0,88.56088560885608
2013,LASSEN,367.0,326.0,88.8283378746594
2013,LOS ANGELES,130054.0,118833.0,91.3720454580405
2013,MADERA,2750.0,2622.0,95.34545454545454
2013,MARIN,3409.0,2895.0,84.9222645937225
2013,MARIPOSA,111.0,90.0,81.08108108108108
2013,MENDOCINO,1139.0,887.0,77.87532923617209
2013,MERCED,4855.0,4661.0,96.00411946446961
2013,MODOC,137.0,124.0,90.51094890510949
2013,MONO,126.0,116.0,92.06349206349206
2013,MONTEREY,6964.0,6444.0,92.53302699597931
2013,NAPA,1705.0,1596.0,93.60703812316716
2013,NEVADA,837.0,628.0,75.02986857825567
2013,ORANGE,42781.0,38951.0,91.04742759636288
2013,PLACER,5546.0,4883.0,88.04543815362423
2013,PLUMAS,157.0,132.0,84.07643312101911
2013,RIVERSIDE,33735.0,31974.0,94.77990217874611
2013,SACRAMENTO,19181.0,16751.0,87.3312131797091
2013,SAN BENITO,896.0,871.0,97.20982142857143
2013,SAN BERNARDINO,32472.0,30680.0,94.48139935944813
2013,SAN DIEGO,43026.0,39542.0,91.90257053874402
2013,SAN FRANCISCO,6535.0,5926.0,90.68094873756695
2013,SAN JOAQUIN,10977.0,10598.0,96.54732622756673
2013,SAN LUIS OBISPO,2864.0,2502.0,87.36033519553072
2013,SAN MATEO,9299.0,8640.0,92.91321647488977
2013,SANTA BARBARA,6304.0,5863.0,93.00444162436548
2013,SANTA CLARA,26021.0,24568.0,94.41604857615003
2013,SANTA CRUZ,3602.0,3134.0,87.00721821210439
2013,SHASTA,2301.0,1856.0,80.66058235549761
2013,SIERRA,23.0,23.0,100.0
2013,SISKIYOU,427.0,354.0,82.90398126463701
2013,SOLANO,5360.0,5128.0,95.67164179104478
2013,SONOMA,6478.0,5898.0,91.04661932695277
2013,STANISLAUS,9109.0,8574.0,94.12668789109672
2013,SUTTER,1717.0,1566.0,91.20559114735003
2013,TEHAMA,996.0,948.0,95.18072289156626
2013,TRINITY,98.0,74.0,75.51020408163265
2013,TULARE,8695.0,8438.0,97.04427832087407
2013,TUOLUMNE,518.0,398.0,76.83397683397683
2013,VENTURA,11757.0,10672.0,90.77145530322362
2013,YOLO,2555.0,2374.0,92.91585127201566
2013,YUBA,1274.0,1196.0,93.87755102040816
2014,ALAMEDA,20718.0,18945.0,91.44222415291051
2014,AMADOR,266.0,252.0,94.73684210526315
2014,BUTTE,2707.0,2411.0,89.06538603620244
2014,CALAVERAS,401.0,340.0,84.78802992518703
2014,COLUSA,396.0,393.0,99.24242424242425
2014,CONTRA COSTA,14603.0,13907.0,95.2338560569746
2014,DEL NORTE,320.0,288.0,90.0
2014,EL DORADO,2157.0,1963.0,91.00602688919795
2014,FRESNO,17895.0,17192.0,96.07152835987705
2014,GLENN,293.0,288.0,98.29351535836177
2014,HUMBOLDT,1530.0,1250.0,81.69934640522875
2014,IMPERIAL,3086.0,2950.0,95.59300064808815
2014,INYO,233.0,227.0,97.42489270386267
2014,KERN,16031.0,15223.0,94.95976545443203
2014,KINGS,2705.0,2630.0,97.22735674676525
2014,LAKE,835.0,770.0,92.21556886227546
2014,LASSEN,350.0,300.0,85.71428571428571
2014,LOS ANGELES,129494.0,115757.0,89.39178649203824
2014,MADERA,2229.0,2098.0,94.12292507851055
2014,MARIN,3290.0,2886.0,87.72036474164133
2014,MARIPOSA,157.0,128.0,81.52866242038218
2014,MENDOCINO,1157.0,971.0,83.92394122731201
2014,MERCED,5178.0,5003.0,96.6203167246041
2014,MODOC,104.0,98.0,94.23076923076923
2014,MONO,136.0,121.0,88.97058823529412
2014,MONTEREY,6938.0,6288.0,90.6313058518305
2014,NAPA,1883.0,1785.0,94.79553903345726
2014,NEVADA,838.0,625.0,74.58233890214797
2014,ORANGE,41821.0,38544.0,92.16422371535832
2014,PLACER,5485.0,4832.0,88.09480401093892
2014,PLUMAS,140.0,119.0,85.0
2014,RIVERSIDE,34353.0,32780.0,95.42106948447005
2014,SACRAMENTO,19462.0,17321.0,88.99907512074813
2014,SAN BENITO,880.0,856.0,97.27272727272728
2014,SAN BERNARDINO,33643.0,31981.0,95.05989358856226
2014,SAN DIEGO,43607.0,40837.0,93.64780883803058
2014,SAN FRANCISCO,6515.0,5768.0,88.53415195702226
2014,SAN JOAQUIN,11697.0,11277.0,96.40933572710951
2014,SAN LUIS OBISPO,2928.0,2620.0,89.48087431693989
2014,SAN MATEO,9284.0,8807.0,94.86212839293408
2014,SANTA BARBARA,6594.0,6300.0,95.54140127388536
2014,SANTA CLARA,24460.0,23285.0,95.19623875715453
2014,SANTA CRUZ,3640.0,3145.0,86.4010989010989
2014,SHASTA,2186.0,1887.0,86.3220494053065
2014,SIERRA,25.0,25.0,100.0
2014,SISKIYOU,440.0,380.0,86.36363636363636
2014,SOLANO,5255.0,5023.0,95.58515699333968
2014,SONOMA,6466.0,5944.0,91.92700278379215
2014,STANISLAUS,8852.0,8351.0,94.3402620876638
2014,SUTTER,1840.0,1682.0,91.41304347826087
2014,TEHAMA,946.0,906.0,95.77167019027483
2014,TRINITY,87.0,76.0,87.35632183908046
2014,TULARE,9286.0,9031.0,97.25393064828775
2014,TUOLUMNE,438.0,361.0,82.42009132420091
2014,VENTURA,12048.0,11065.0,91.84096945551128
2014,YOLO,2478.0,2333.0,94.14850686037127
2014,YUBA,1251.0,1209.0,96.64268585131894
2015,ALAMEDA,21587.0,20901.0,96.82216148607958
2015,AMADOR,302.0,270.0,89.40397350993378
2015,BUTTE,2879.0,2633.0,91.45536644668287
2015,CALAVERAS,417.0,370.0,88.72901678657075
2015,COLUSA,393.0,392.0,99.74554707379136
2015,CONTRA COSTA,15317.0,14706.0,96.01096820526213
2015,DEL NORTE,330.0,295.0,89.39393939393939
2015,EL DORADO,2232.0,2029.0,90.90501792114696
2015,FRESNO,18691.0,18117.0,96.92900326360281
2015,GLENN,478.0,456.0,95.39748953974896
2015,HUMBOLDT,1653.0,1402.0,84.81548699334543
2015,IMPERIAL,3200.0,3095.0,96.71875
2015,INYO,204.0,203.0,99.50980392156863
2015,KERN,16407.0,15790.0,96.23941000792344
2015,KINGS,2570.0,2500.0,97.27626459143968
2015,LAKE,785.0,740.0,94.26751592356688
2015,LASSEN,369.0,324.0,87.8048780487805
2015,LOS ANGELES,133398.0,123620.0,92.6700550233137
2015,MADERA,2772.0,2671.0,96.35642135642135
2015,MARIN,3268.0,2960.0,90.57527539779682
2015,MARIPOSA,147.0,120.0,81.63265306122449
2015,MENDOCINO,1134.0,1017.0,89.68253968253968
2015,MERCED,4994.0,4847.0,97.05646776131358
2015,MODOC,126.0,111.0,88.09523809523809
2015,MONO,126.0,113.0,89.68253968253968
2015,MONTEREY,6916.0,6619.0,95.70561017929438
2015,NAPA,1712.0,1621.0,94.68457943925233
2015,NEVADA,875.0,690.0,78.85714285714286
2015,ORANGE,41718.0,39127.0,93.78925164197709
2015,PLACER,5704.0,5162.0,90.49789621318372
2015,PLUMAS,182.0,159.0,87.36263736263736
2015,RIVERSIDE,34329.0,32915.0,95.88103352850361
2015,SACRAMENTO,20579.0,18474.0,89.77112590504883
2015,SAN BENITO,878.0,852.0,97.03872437357631
2015,SAN BERNARDINO,33939.0,32445.0,95.59798461946434
2015,SAN DIEGO,45386.0,42850.0,94.41237385978056
2015,SAN FRANCISCO,6429.0,6029.0,93.77819256494011
2015,SAN JOAQUIN,12176.0,11790.0,96.82982917214193
2015,SAN LUIS OBISPO,3072.0,2799.0,91.11328125
2015,SAN MATEO,9702.0,9346.0,96.33065347351062
2015,SANTA BARBARA,6679.0,6399.0,95.80775565204372
2015,SANTA CLARA,26175.0,25099.0,95.88920725883476
2015,SANTA CRUZ,3518.0,3144.0,89.3689596361569
2015,SHASTA,2158.0,1836.0,85.07877664504171
2015,SIERRA,24.0,24.0,100.0
2015,SISKIYOU,427.0,371.0,86.88524590163934
2015,SOLANO,5586.0,5341.0,95.6140350877193
2015,SONOMA,6698.0,6258.0,93.43087488802627
2015,STANISLAUS,9367.0,8956.0,95.61225579160883
2015,SUTTER,1897.0,1716.0,90.45861887190301
2015,TEHAMA,981.0,930.0,94.80122324159022
2015,TRINITY,125.0,96.0,76.8
2015,TULARE,9242.0,9016.0,97.5546418524129
2015,TUOLUMNE,547.0,447.0,81.71846435100548
2015,VENTURA,12622.0,11977.0,94.88987482173982
2015,YOLO,2713.0,2530.0,93.25469959454479
2015,YUBA,1385.0,1330.0,96.028880866426
